source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,896707210503483393,"RT @SecretService: Our thoughts &amp; prayers are with the families, friends &amp; colleagues of #Virginia's @VSPPIO Lt Cullen &amp; Tpr Bates #Charlot…",Sun Aug 13 12:17:13 +0000 2017,11416,,0,True
Twitter for iPhone,896512981319790592,"Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!",Sat Aug 12 23:25:25 +0000 2017,23601,,112225,False
Twitter for iPhone,896504109670567936,Deepest condolences to the families &amp; fellow officers of the VA State Police who died today. You're all among the best this nation produces.,Sat Aug 12 22:50:10 +0000 2017,26774,,127578,False
Media Studio,896488914877165569,"We will continue to follow developments in Charlottesville, and will provide whatever assistance is needed. We are ready, willing and able. https://t.co/mCTYBgUePi",Sat Aug 12 21:49:47 +0000 2017,15556,,68383,False
Media Studio,896481262776360960,"We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn",Sat Aug 12 21:19:23 +0000 2017,33786,,113556,False
Twitter for iPhone,896467135391596544,"What is vital now is a swift restoration of law and order and the protection of innocent lives.
#Charlottesville https://t.co/DB22fgnu6L",Sat Aug 12 20:23:15 +0000 2017,17736,,69710,False
Twitter for iPhone,896452967741747200,"Join me live from Bedminster, New Jersey: https://t.co/P3cRVvE0cY",Sat Aug 12 19:26:57 +0000 2017,5263,,32522,False
Twitter for iPhone,896431205549318144,"Am in Bedminster for meetings &amp; press conference on V.A. &amp; all that we have done, and are doing, to make it better-but Charlottesville sad!",Sat Aug 12 18:00:28 +0000 2017,11471,,60599,False
Twitter for iPhone,896420822780444672,We ALL must be united &amp; condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!,Sat Aug 12 17:19:13 +0000 2017,59652,,195440,False
Media Studio,896191069733265408,"Press Conference - Following National Security Briefing in Bedminster, New Jersey. 🎥https://t.co/v5O8GglOIK https://t.co/H1Zi5XRKEo",Sat Aug 12 02:06:16 +0000 2017,11145,,49032,False
Twitter Ads,761626581668274176,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again!  https://t.co/c7Ekrgn9jx,Fri Aug 05 18:15:02 +0000 2016,10273,,24172,False
Twitter Ads,761623860869345280,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/laUdwGO1aX",Fri Aug 05 18:04:13 +0000 2016,5332,,16989,False
Twitter Ads,761623473722499072,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/GMYEWngo2y,Fri Aug 05 18:02:41 +0000 2016,2705,,6282,False
Twitter Ads,761622637235712000,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/u2WQondgqm,Fri Aug 05 17:59:21 +0000 2016,1837,,5363,False
Twitter Ads,761622293252485120,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/k1ZvNC3YAC,Fri Aug 05 17:57:59 +0000 2016,1369,,3455,False
Twitter Ads,761620189469257728,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/0KL9McborU,Fri Aug 05 17:49:38 +0000 2016,3218,,7261,False
Twitter Ads,761607873700827136,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/98Vtqu4i7n",Fri Aug 05 17:00:41 +0000 2016,77,,316,False
Twitter Ads,761607427762495489,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.  https://t.co/jMgAETgW6U,Fri Aug 05 16:58:55 +0000 2016,60,,268,False
Twitter Ads,761605712036245504,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/J7ICZN3Bus,Fri Aug 05 16:52:06 +0000 2016,134,,488,False
Twitter Ads,761604295238176768,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/Eb6jr4nbj3,Fri Aug 05 16:46:28 +0000 2016,83,,304,False
Twitter Ads,761604250073825280,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/im2J6xXq1u,Fri Aug 05 16:46:17 +0000 2016,0,,0,False
Twitter Ads,761603036108034048,I'm with YOU. I will work hard and never let you down. Make America Great Again!  https://t.co/wotYvx6Prz,Fri Aug 05 16:41:28 +0000 2016,0,,0,False
Twitter Ads,761584216941309952,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/z3pzKBfP0U,Fri Aug 05 15:26:41 +0000 2016,68,,329,False
Twitter for iPhone,761549461893984256,"Hillary Clinton has bad judgment and is unfit to serve as President.
https://t.co/3EzG620fpT",Fri Aug 05 13:08:35 +0000 2016,9080,,26050,False
Twitter for Android,761511930238496772,"The plane I saw on television was the hostage plane in Geneva, Switzerland, not the plane carrying $400 million in cash going to Iran!",Fri Aug 05 10:39:27 +0000 2016,8647,,27124,False
Twitter for iPhone,761386080272875520,President Obama refuses to answer question about Iran terror funding.  I won't dodge questions as your President. https://t.co/jsAMGO3s4P,Fri Aug 05 02:19:22 +0000 2016,12559,,32845,False
Twitter for iPhone,761386025323225088,"Obama's disastrous judgment gave us ISIS, rise of Iran, and the worst economic numbers since the Great Depression!",Fri Aug 05 02:19:08 +0000 2016,13156,,36873,False
Twitter for iPhone,761385812390977536,President Obama should ask the DNC about how they rigged the election against Bernie.,Fri Aug 05 02:18:18 +0000 2016,11824,,34484,False
Twitter for iPhone,761385317169496064,"See you tomorrow w/ Gov. @Mike_Pence, Iowa &amp; Wisconsin! 
3pm- https://t.co/3Hcnzj0Slx
7pm- https://t.co/sEwLWkn1Sz https://t.co/UODSMp0oTo",Fri Aug 05 02:16:20 +0000 2016,4238,,13711,False
Twitter for iPhone,761331433810132992,"Thank you Portland, Maine! 
#MakeAmericaGreatAgain 
https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw",Thu Aug 04 22:42:13 +0000 2016,5438,,18060,False
Twitter for iPhone,761281473492189184,Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R,Thu Aug 04 19:23:41 +0000 2016,10529,,34701,False
Twitter for iPhone,761279538106097664,"Great meeting all of you. This group knocked on 50K doors &amp; counting here in Maine, thank you! @MaineGOP  https://t.co/Iui1F2z9ca",Thu Aug 04 19:16:00 +0000 2016,5896,,19342,False
Twitter for iPhone,761219396635361280,"Looking forward to IA &amp; WI with Gov. Pence, tomorrow. Join us! #MAGA
https://t.co/3Hcnzj0Slx
https://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB",Thu Aug 04 15:17:01 +0000 2016,5719,,18350,False
Twitter for iPhone,761025834350018561,"Thank you Jacksonville, Florida!
#MakeAmericaGreatAgain 
https://t.co/xrTQjt9WOC https://t.co/VSnBoQYoZs",Thu Aug 04 02:27:52 +0000 2016,7396,,23355,False
Twitter for iPhone,760976212068106240,"Thank you for your support of my candidacy! #MAGA #ImWithYou 
https://t.co/Al5bZlRFYk",Wed Aug 03 23:10:41 +0000 2016,5699,,20298,False
Twitter for iPhone,760960985524043777,"Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc",Wed Aug 03 22:10:11 +0000 2016,10200,,34548,False
Media Studio,896124861571112960,"As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed &amp; thrive as the economy grows! https://t.co/ZycW4PPcU5",Fri Aug 11 21:43:10 +0000 2017,15708,,70638,False
Twitter for iPhone,896109655574708224,"""Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg https://t.co/X6KdszrxsS",Fri Aug 11 20:42:45 +0000 2017,11946,,52445,False
Twitter for iPhone,896076107094474752,We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4,Fri Aug 11 18:29:26 +0000 2017,11141,,51823,False
Twitter for iPhone,895997989272961025,RT @PacificCommand: #USAF B-1B Lancer #bombers on Guam stand ready to fulfill USFK’s #FightTonight mission if called upon to do so https://…,Fri Aug 11 13:19:02 +0000 2017,18626,,0,True
Twitter for iPhone,895970429734711298,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!",Fri Aug 11 11:29:31 +0000 2017,60063,,176749,False
Twitter for iPhone,895966256813268994,"RT @foxandfriends: Trump fires new warning shot at McConnell, leaves door open on whether he should step down https://t.co/tJIRc0usWl",Fri Aug 11 11:12:56 +0000 2017,7505,,0,True
Twitter for iPhone,895966080690257920,RT @foxandfriends: Senators learn the hard way about the fallout from turning on Trump https://t.co/wq8Im1cHpy,Fri Aug 11 11:12:14 +0000 2017,8655,,0,True
Twitter for iPhone,895965025931808768,RT @foxandfriends: FOX NEWS ALERT: 2 US drone strikes in Somalia target Al Qaeda and Al-Shabaab https://t.co/MqrY7zbMy2,Fri Aug 11 11:08:03 +0000 2017,7479,,0,True
Twitter for iPhone,895794792747216896,"""Trump approval rebounds to 45%, surges among Hispanics, union homes, men"" https://t.co/vvJMDv9Gjl",Thu Aug 10 23:51:36 +0000 2017,19993,,79230,False
Twitter for iPhone,895741164103639042,".@IvankaTrump will lead the U.S. delegation to India this fall, supporting women’s entrepreneurship globally.
#GES2017 @narendramodi",Thu Aug 10 20:18:30 +0000 2017,18303,,87293,False
Twitter for iPhone,895686351529672704,"Mitch, get back to work and put Repeal &amp; Replace, Tax Reform &amp; Cuts and a great Infrastructure Bill on my desk for signing. You can do it!",Thu Aug 10 16:40:41 +0000 2017,31253,,123211,False
Twitter for iPhone,895604995537678336,RT @foxandfriends: FOX NEWS ALERT: North Korea responds to U.S. with Guam attack plan as Secretary Mattis warns Kim Jung Un “he is grossly…,Thu Aug 10 11:17:25 +0000 2017,11239,,0,True
Twitter for iPhone,895603959565570048,RT @ProgressPolls: Who is a better President of the United States? #ObamaDay,Thu Aug 10 11:13:18 +0000 2017,17482,,0,True
Twitter for iPhone,895599179522650112,"Can you believe that Mitch McConnell, who has screamed Repeal &amp; Replace for 7 years, couldn't get it done. Must Repeal &amp; Replace ObamaCare!",Thu Aug 10 10:54:18 +0000 2017,24945,,106233,False
Twitter for iPhone,895454893133234176,RT @markets: U.S. job openings surge to record https://t.co/3CPH78Sfvw via @ShoChandra https://t.co/JFhQ7HFN69,Thu Aug 10 01:20:57 +0000 2017,6318,,0,True
Twitter for iPhone,760957697579708416,"THANK YOU Daytona Beach, Florida!
#MakeAmericaGreatAgain https://t.co/IAcLfXe463",Wed Aug 03 21:57:07 +0000 2016,7440,,23424,False
Twitter for iPhone,760888078605090821,"RT @mike_pence: Join me in Colorado, today! Look forward to seeing you!

Denver- 2pm
https://t.co/8VbvJYDa4F

Colorado Springs- 6pm
https:/…",Wed Aug 03 17:20:29 +0000 2016,3308,,0,True
Twitter for Android,760783130978648064,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!",Wed Aug 03 10:23:27 +0000 2016,19876,,47752,False
Twitter for Android,760765818917515264,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!",Wed Aug 03 09:14:40 +0000 2016,13391,,48192,False
Twitter for Android,760669268539301889,Great day in Virginia. Crowd was fantastic!,Wed Aug 03 02:51:00 +0000 2016,5477,,24854,False
Twitter for iPhone,760594155835887616,My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy,Tue Aug 02 21:52:32 +0000 2016,6051,,27230,False
Twitter for iPhone,760560366447370241,Report raises questions about ‘Clinton Cash’ from Russians during ‘reset' https://t.co/vVcAzY2zcp,Tue Aug 02 19:38:16 +0000 2016,10972,,20882,False
Twitter for Android,760552601356267520,President Obama will go down as perhaps the worst president in the history of the United States!,Tue Aug 02 19:07:25 +0000 2016,29648,,79125,False
Twitter for iPhone,760550754692263936,RT @gatewaypundit: Democrat Fire Marshal Turns THOUSANDS of Trump Supporters Away at Columbus Rally https://t.co/TO8oE5cv8Z via @gatewaypun…,Tue Aug 02 19:00:04 +0000 2016,4935,,0,True
Twitter for iPhone,760542646888652804,"#ICYMI: John Podesta’s Brother Pocketed $180,000 from Putin’s Uranium Company: https://t.co/d0LfyiBlvX https://t.co/I5fF3didZs",Tue Aug 02 18:27:51 +0000 2016,8154,,14435,False
Twitter for iPhone,760538951581130754,#CrookedHillary https://t.co/xe0I0EmxMa,Tue Aug 02 18:13:10 +0000 2016,13458,,27307,False
Twitter for iPhone,760535661699035136,"Join me in Florida tomorrow! 
#MakeAmericaGreatAgain 

Daytona | 3pm- 
https://t.co/jbOS2s4qGI

Jacksonville | 7pm- 
https://t.co/XSF1kp7R54",Tue Aug 02 18:00:06 +0000 2016,3513,,10261,False
Twitter for iPhone,760532443061420033,STATEMENT IN RESPONSE TO PRESIDENT OBAMA'S FAILED LEADERSHIP: https://t.co/SPgFIFuSO7,Tue Aug 02 17:47:19 +0000 2016,7492,,16577,False
Twitter for iPhone,760519847461658624,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM,Tue Aug 02 16:57:16 +0000 2016,5026,,17499,False
Twitter Ads,760493168286511104,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more.  Get YOURS today! https://t.co/4LnzfKRsqZ",Tue Aug 02 15:11:15 +0000 2016,712,,1853,False
Twitter Ads,760492962157432832,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more.  Get YOURS today!  https://t.co/KpVEN635SH",Tue Aug 02 15:10:26 +0000 2016,143,,410,False
Twitter for iPhone,895454300607991809,"RT @TheFive: ""@POTUS being unpredictable is a big asset, North Korea knew exactly what President Obama was going to do.""- @jessebwatters",Thu Aug 10 01:18:36 +0000 2017,12125,,0,True
Twitter for iPhone,895454206244655104,RT @AmbJohnBolton: Our country &amp; civilians are vulnerable today because @BarackObama did not believe in national missile defense. Let’s nev…,Thu Aug 10 01:18:14 +0000 2017,24181,,0,True
Media Studio,895398465290723329,#GodBlessTheUSA🇺🇸 https://t.co/Fkq2gJQOKk,Wed Aug 09 21:36:44 +0000 2017,22873,,84971,False
Twitter for iPhone,895347654431035393,"Senator Mitch McConnell said I had ""excessive expectations,"" but I don't think so. After 7 years of hearing Repeal &amp; Replace, why not done?",Wed Aug 09 18:14:50 +0000 2017,31529,,122404,False
Twitter for iPhone,895254168570605568,"...Hopefully we will never have to use this power, but there will never be a time that we are not the most powerful nation in the world!",Wed Aug 09 12:03:21 +0000 2017,30355,,131370,False
Twitter for iPhone,895252459152711680,My first order as President was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before....,Wed Aug 09 11:56:33 +0000 2017,25729,,107542,False
Twitter for iPhone,895244964904542208,"RT @foxandfriends: President Trump vows America will respond to North Korean threats with ""fire &amp; fury"" in a warning to the rogue nation ht…",Wed Aug 09 11:26:47 +0000 2017,10509,,0,True
Twitter for iPhone,895244450053726209,"RT @foxandfriends: France vehicle attack leaves at least six soldiers injured

https://t.co/bm7gevcQi2",Wed Aug 09 11:24:44 +0000 2017,4720,,0,True
Twitter for iPhone,895244121241255936,RT @foxandfriends: Trump vows U.S. 'power' will meet North Korean threat https://t.co/od7Ohr51XD,Wed Aug 09 11:23:25 +0000 2017,5309,,0,True
Twitter for iPhone,895244004803194880,RT @foxandfriends: Millions of gallons of Mexican waste threaten Border Patrol agents https://t.co/yGAq4IgHOs,Wed Aug 09 11:22:58 +0000 2017,6716,,0,True
